地铁安河桥北站,40.019636,116.277576
军事科学院,40.012194,116.268691
国防大学,40.021801,116.273668
厢红旗,40.011919,116.261973
阜安东路,40.001654,116.494354
阜安西路,40.002573,116.485024
阜安路,40.005108,116.49037
东羊庄新村,39.737275,116.171731
三河地税局,40.008324,117.07875
工商局,40.008768,117.078616
艾里村,40.009393,117.077479
刘里村,40.009652,117.080129
安居小区北区,40.006324,117.076867
第四小学,40.005733,117.079124
安居小区,40.003747,117.079467
王里村北口,40.010185,117.084819
四季阳光北门,40.005812,117.072183
北宫森林公园,39.863636,116.141166
后北宫,40.256513,117.058504
贵园东里,39.80672,116.489989
贵园东里(亦庄镇政府),39.80675,116.490037
天通苑六区北门,40.073629,116.430561
立水桥东二路,40.074777,116.431462
天通苑街心花园北站,40.071482,116.427741
天通东苑一区西门,40.072902,116.434821
天通中苑西区,40.077102,116.429854
太平庄中街,40.07415,116.424997
立水桥东二路北站,40.077946,116.431669
天通中苑东区,40.076211,116.435491
天通苑街心花园,40.068977,116.427743
丽水园,40.0722,116.423045
冷泉村北,40.045531,116.223766
西山林语公交场站,40.043625,116.219993
屯佃大桥,40.047172,116.229788
太舟坞,40.046869,116.21353
水岸温泉南(临时站),40.050641,116.211584
温泉路东口,40.046635,116.206868
冷泉村,40.039643,116.23763
亮甲店西站,40.050071,116.23908
画眉山路,40.052774,116.238024
水岸温泉北(临时站),40.055309,116.210104
小十三里,39.684676,116.109392
小十三里西,39.685668,116.104364
小十三里北口,39.689347,116.112953
积水潭桥南,39.952708,116.37878
南宫南站,39.800673,116.148723
王佐汽车站,39.799276,116.151227
东王佐,39.802412,116.153881
南宫滨河路,39.806999,116.150574
庄户村,39.792705,116.150412
南宫新苑小区,39.805417,116.157538
世界地热博览园,39.799225,116.16249
鑫湖家园,39.802946,116.135555
王佐镇政府,39.806692,116.161916
南宫迎宾路,39.794726,116.16273
永乐店北口,39.721395,116.795664
永乐店中学,39.720972,116.795594
永乐店,39.715184,116.796006
永乐店西口,39.718178,116.787725
永乐店村西口,39.718177,116.78771
卫生院,39.714818,116.799933
永乐店镇,39.713886,116.794284
西庄村,39.720309,116.782223
张各庄,39.713469,116.810385
小堡南街,39.951038,116.730053
小堡东口,39.94821,116.731893
小堡村南口,39.948214,116.73196
小堡南口,39.947673,116.732119
小堡商业广场,39.955025,116.728478
小堡西口,39.946744,116.726582
后夏公庄,39.948348,116.738209
后夏公庄村,39.948348,116.738221
宋庄,39.950831,116.739302
宋庄市场,39.951589,116.740507
广安胡同北口,39.904857,116.374708
长椿街路口东,39.905413,116.371956
长椿街,39.905407,116.370795
宣武门西,39.905779,116.379247
长椿街路口北,39.906233,116.369903
宣武门,39.904614,116.380171
槐柏树街东口,39.902501,116.369916
长椿街路口西,39.905215,116.368348
宣武门内,39.907327,116.380736
霍屯村东,39.922927,116.71392
霍屯村,39.923768,116.710119
德胜门南站,39.953711,116.388126
德胜门,39.955532,116.385423
德胜门内,39.952783,116.386342
德胜门内(后海),39.952716,116.386363
果子市,39.95245,116.390676
德胜门(便民下车站),39.955263,116.383801
安德路西口,39.957579,116.388291
德胜门西公交场站,39.955378,116.382988
德胜门外,39.95892,116.385848
积水潭,39.955098,116.381961
育慧西里,40.00323,116.430848
育慧北路北口,40.003684,116.436905
育慧北里,39.99975,116.432664
育慧北路南口,40.000589,116.436935
小营公交场站,40.003396,116.439958
小营西路,39.999876,116.428221
城子,39.955941,116.105552
水闸桥西口,39.964143,116.105675
城子大街-北口,39.962741,116.105928
城子职高,39.958175,116.105212
城子路口,40.589506,117.146228
城子大街南口,39.951206,116.106511
半城子,40.628041,117.048871
高立庄村,39.797585,116.320373
高鑫公园,39.802219,116.310396
高鑫家园,39.798272,116.311618
高立庄村东,39.807043,116.320319
樊羊路口东,39.796657,116.323101
大东各庄村,39.851016,116.826073
贾武路口东,39.8611,116.833332
甘棠,39.860875,116.823217
小东各庄村,39.84508,116.834934
甘棠桥,39.860822,116.821094
甘棠桥西,39.860831,116.820939
侉子店村,39.861691,116.822008
甘棠乡政府(侉子店),39.861702,116.821986
甘棠镇政府(侉子店),39.861895,116.821973
侉子店,39.861927,116.821959
